날짜,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
20240511,16096.32,15961.68,15945.12,15798.96,15809.04,16202.16,16914.24,17752.32,18409.68,19231.92,19269.36,19654.56,19278,19592.64,19705.68,19617.84,19298.16,19170.72,18573.12,18201.6,17974.8,17316,16590.96,16174.08
20240512,16953.84,16740,16575.12,16468.56,16241.04,15981.12,16676.64,17840.88,18636.48,19926,20746.8,20074.32,20127.6,19599.12,19643.04,19661.76,19530.72,19642.32,19214.64,18899.28,18414.72,17617.68,17019.36,17030.88
20240513,17559.36,17302.32,17223.12,17242.56,16944.48,15929.28,16886.88,18289.44,19850.4,21688.56,22699.44,21404.88,22569.12,21763.44,22064.4,21684.24,21370.32,21561.12,20782.8,20170.8,19266.48,18298.08,17309.52,17958.96
20240514,17667.36,17575.2,17402.4,17159.76,16762.32,16023.6,16780.32,18260.64,19675.44,21484.8,22305.6,21178.8,22495.68,21792.24,21912.48,21657.6,21256.56,21291.12,20284.56,19527.84,18799.92,17994.96,16968.96,17572.32
20240515,16573.68,16495.92,16348.32,16223.76,15932.16,15551.28,16222.32,17357.04,18668.16,19696.32,20485.44,20145.6,20551.68,20071.44,19956.96,19915.92,19750.32,19656.72,19149.12,18590.4,18025.2,17376.48,16740.72,16822.8
20240516,17305.2,17121.6,17033.04,16930.08,16673.04,15769.44,15866.64,16423.2,17424,18864,19303.92,18204.48,19418.4,18572.4,18496.08,18568.08,18518.4,18673.2,18592.56,18056.16,17658,17311.68,16855.2,17431.92
20240517,16731.36,16383.6,16351.92,16331.76,16102.08,15572.16,15593.04,15940.08,16359.84,16839.36,16895.52,16485.12,17238.96,17087.04,17424.72,17719.2,17761.68,17837.28,17724.96,17336.16,17077.68,16827.84,16410.24,16575.12
20240518,15637.68,15459.84,15365.52,15343.2,15232.32,15422.4,15820.56,16481.52,17003.52,18131.76,18636.48,18672.48,18681.12,19143.36,19267.2,19126.08,19186.56,19092.24,18522,18272.16,17750.88,17111.52,16634.16,16110.72
20240519,16488,16238.88,16233.84,16204.32,15914.88,15651.36,16110.72,17025.12,17938.8,19319.04,19940.4,19668.96,20217.6,20015.28,20213.28,20282.4,19866.96,20013.84,19420.56,18915.84,18342,17767.44,17050.32,16896.96
20240520,17424,17177.76,17200.8,17171.28,16524,15703.2,16063.2,16867.44,17735.04,19440.72,20247.12,19342.8,20707.92,19817.28,20032.56,20098.8,20264.4,20442.24,20158.56,19270.08,18714.24,18045.36,17502.48,17963.28
20240521,17144.64,16886.16,16632.72,16614,16491.6,16097.76,16594.56,17447.76,18688.32,19954.08,20857.68,20627.28,21216.96,21060.72,21054.24,20737.44,20880.72,21146.4,20314.8,19658.88,19033.2,17925.12,17220.24,17180.64
20240522,17474.4,17200.08,17096.4,16972.56,16736.4,16066.8,16775.28,17771.04,19404,20909.52,21955.68,21184.56,22344.48,21711.6,21614.4,21171.6,21229.92,21365.28,20680.56,19823.04,18981.36,17871.12,17202.24,17720.64
20240523,17399.52,17097.12,16938,16891.92,16462.8,15669.36,15889.68,16622.64,17390.16,18721.44,19917.36,19003.68,20346.48,19794.24,19924.56,19816.56,20083.68,20161.44,19713.6,18882,18275.04,17636.4,16955.28,17353.44
20240524,16639.92,16413.12,16348.32,16328.88,16028.64,15582.24,15666.48,15901.2,16428.24,17154,17688.24,17458.56,18677.52,18461.52,18506.16,18568.8,18812.88,18900.72,18640.8,18174.96,17694,17174.88,16675.92,16621.92
20240525,15770.16,15732.72,15660,15374.16,15282.72,15390.72,15754.32,16242.48,17400.24,18555.84,19177.2,19102.32,19196.64,19748.16,19798.56,19830.96,19640.16,19332.72,18696.96,18362.88,17960.4,17327.52,16731.36,16272.72
20240526,16507.44,16327.44,16287.12,16094.88,15891.84,15712.56,16242.48,16940.16,18339.12,19644.48,20348.64,19974.96,20370.96,20588.4,20654.64,20799.36,20715.12,20540.88,19860.48,19324.8,18671.04,17942.4,17303.76,17084.88
20240527,17382.96,17154,17082.72,16836.48,16452,15845.76,16545.6,17388.72,18734.4,20563.92,21785.76,21088.8,21931.92,21466.8,21738.96,21688.56,21919.68,21898.08,21029.04,20208.24,19337.04,18362.88,17370.72,17662.32
20240528,17424,17154,17026.56,16801.92,16409.52,15978.24,16552.8,17328.24,18612,20522.88,21571.2,20844,21958.56,21897.36,22060.8,22026.24,21932.64,21942,21155.04,20110.32,19154.16,18154.08,17439.84,17582.4
20240529,17359.92,17133.84,16984.8,16875.36,16552.8,16038.72,16610.4,17388.72,18708.48,20565.36,21875.04,21196.8,22194,22034.16,22068.72,21969.36,21985.92,21870,20919.6,19946.16,18788.4,17984.16,17190,17937.36
20240530,17300.88,16617.6,16436.88,16218,16098.48,15711.84,15964.56,16534.8,17655.84,19285.92,20158.56,20069.28,20819.52,20803.68,20944.8,20911.68,20304.72,19575.36,19677.6,19018.8,18287.28,17599.68,17233.92,17809.92
20240531,16780.32,16680.24,16490.16,16459.92,16241.76,15763.68,15696,16184.16,16570.8,17727.84,18254.88,17897.76,18969.84,19032.48,19378.8,19198.08,19104.48,18929.52,18514.08,18088.56,17681.04,17260.56,16759.44,16786.8
20240601,16029.36,15895.44,15740.64,15657.12,15635.52,15743.52,16022.16,16503.84,17143.2,18099.36,18445.68,18475.92,18478.08,19004.4,19069.2,19072.8,19303.2,19178.64,18779.76,18290.16,18028.08,17444.16,16930.8,16331.04
20240602,16880.4,16625.52,16592.4,16500.96,16330.32,16263.36,16197.84,16464.96,17399.52,18530.64,19140.48,18351.36,19556.64,19368,19882.8,20046.96,19834.56,20059.2,19677.6,19233.36,18563.04,17729.28,17025.12,17256.96
20240603,17547.84,17280.72,17223.84,17046.72,16544.16,16603.92,16568.64,17408.16,18937.44,21096.72,22122,20974.32,22337.28,22003.92,22100.4,22148.64,22076.64,21939.12,21394.8,20412.72,19480.32,18339.84,17550,18007.2
20240604,17699.04,17368.56,17285.76,17245.44,16937.28,16508.16,16452.72,17423.28,19116.72,21342.96,22507.2,21050.64,22315.68,21900.96,22026.96,21952.8,21710.16,21948.48,21286.8,20239.92,19116,18426.24,17602.56,17997.12
20240605,17611.92,17400.96,17252.64,17152.56,16914.96,16689.6,16582.32,17506.8,19085.76,21177.36,22644.72,21487.68,22655.52,22165.2,22649.04,22330.08,22185.36,22334.4,21566.16,20504.88,19113.12,18159.84,17577.36,18010.08
20240606,17115.12,16934.4,16673.76,16491.6,16411.68,16597.44,15804,16068.96,16588.08,17629.92,18367.92,17784,18731.52,18321.12,18775.44,18884.16,18866.16,19185.84,19180.8,18688.32,18097.2,17468.64,16738.56,16935.12
20240607,16575.84,16359.84,16131.6,16014.96,15757.92,15429.6,15644.88,16113.6,16791.84,17856,18688.32,18352.8,19594.08,19607.76,19738.08,19887.84,19939.68,20067.12,19503.36,18720,18074.88,17498.16,16909.2,16843.68
20240608,16114.32,15916.32,15811.92,15700.32,15713.28,15755.76,16166.16,16648.56,17419.68,18273.6,18686.88,18882.72,19414.08,19928.16,20242.08,20284.56,20244.96,20094.48,19463.04,19058.4,18493.2,17880.48,17225.28,16620.48
20240609,17121.6,16904.88,16908.48,16758.72,16745.04,16765.92,16621.2,16969.68,18024.48,19427.76,20296.08,19625.76,20838.24,20845.44,21272.4,21240,21129.12,21174.48,20600.64,20008.8,19382.4,18429.12,17755.2,17902.08
20240610,18270.72,17891.28,17767.44,17629.92,17409.6,16858.08,17053.2,17904.96,19142.64,21768.48,23333.04,22210.56,24184.8,23668.56,23920.56,23874.48,23583.6,23429.52,22540.32,21503.52,20368.08,19103.76,18137.52,18720
20240611,18372.96,18128.16,18001.44,17856,17488.8,16804.08,17173.44,18136.8,19573.2,22072.32,23418.72,22423.68,24177.6,23870.88,23928.48,23607.36,23204.88,23157.36,22106.88,20846.88,19820.16,18727.2,17911.44,18383.76
20240612,18046.08,17689.68,17467.2,17332.56,17189.28,16601.76,16905.6,17750.88,19296.72,21889.44,23624.64,22455.36,23901.84,23618.16,23782.32,23506.56,23076,23209.92,22262.4,20972.88,19892.88,18696.24,17715.6,18402.48
20240613,17862.48,17602.56,17579.52,17370.72,17059.68,16672.32,16584.48,17100,18371.52,20550.96,21921.12,20870.64,22469.76,21993.84,22294.08,22115.52,21803.04,21952.08,21343.68,19936.8,19093.68,18280.8,17514,17884.8
20240614,16957.44,16748.64,16645.68,16774.56,16457.76,16057.44,16436.88,17228.88,18137.52,19838.88,20813.76,20684.16,21504.24,21500.64,21842.64,21754.8,21530.88,21186.72,20316.96,19607.04,18972.72,18252,17431.2,17219.52
20240615,16341.84,16246.8,16130.16,16043.76,15978.96,15846.48,16010.64,16243.92,16796.88,17457.12,17853.12,18250.56,18330.48,18639.36,19148.4,19226.88,19064.88,18717.12,18491.04,18299.52,18185.76,17766,17259.12,16567.92
20240616,16313.76,16093.44,15984.72,15870.24,15770.88,15747.12,16216.56,16773.84,17577.36,18509.04,18906.48,19108.08,19280.88,19710.72,19920.96,19833.84,19901.52,19842.48,18978.48,18613.44,18440.64,17654.4,16866,16365.6
20240617,17388,17033.04,17050.32,16956.72,16607.52,15991.2,16429.68,17310.24,19280.88,21820.32,22953.6,22055.04,23376.24,22705.92,22991.04,22658.4,22375.44,22634.64,21832.56,20414.88,19350.72,18205.2,17495.28,18023.04
20240618,17835.12,17493.84,17359.92,16938.72,16812,16601.76,16710.48,17521.92,19531.44,21980.16,22919.76,21823.2,23349.6,23162.4,23281.2,23058,22816.08,23150.88,22307.04,21016.08,20016.72,18750.96,17792.64,18487.44
20240619,18069.12,17802.72,17600.4,17467.2,17321.76,16305.84,16919.28,18038.88,19773.36,22229.28,23631.84,22632.48,24071.76,23734.08,24025.68,23918.4,24005.52,23951.52,22723.2,21556.08,20505.6,19272.24,18226.8,18446.4
20240620,17991.36,17845.92,17592.48,17346.96,17056.08,16086.24,16260.48,17014.32,18483.84,20653.2,21466.8,20862,22469.04,21835.44,22097.52,22150.8,21875.76,21764.16,21047.76,20217.6,19076.4,18231.12,17325.36,17746.56
20240621,16695.36,16565.76,16401.6,16228.8,16043.76,15700.32,15865.92,16256.88,17481.6,19210.32,19617.12,19494.72,20432.16,20504.16,20493.36,20521.44,20518.56,20377.44,19846.08,19015.92,18379.44,17789.76,17328.24,17237.52
20240622,16343.28,16184.88,16104.96,15912.72,15891.12,15968.16,16374.24,16793.28,17437.68,18347.04,18848.88,19056.96,19036.8,19687.68,20267.28,20376,20206.08,20008.08,19470.24,19028.16,18653.04,18121.68,17396.64,16804.8
20240623,17287.2,17034.48,16861.68,16817.76,16832.16,16158.24,16482.96,17092.8,18290.88,19658.16,20432.16,19900.08,20776.32,20783.52,21056.4,21414.24,21470.4,21385.44,20671.92,20034.72,19298.88,18547.92,17873.28,17825.04
20240624,18018.72,17844.48,17645.04,17559.36,17400.96,16370.64,16544.88,17193.6,19142.64,21198.96,22510.08,21790.08,23162.4,22376.88,22241.52,22345.2,22159.44,22183.2,21279.6,20339.28,19020.24,18322.56,17678.16,18282.96
20240625,16908.48,16644.24,16524,15863.04,15888.24,15886.8,16595.28,17239.68,18897.84,20460.24,21337.2,21150.72,21617.28,21520.08,21565.44,21780,21846.24,21893.76,20728.08,19906.56,18956.88,18133.92,17294.4,17046
20240626,17554.32,17284.32,17199.36,17133.12,16981.92,16119.36,16580.16,17652.24,19658.88,21956.4,23073.84,22050,23403.6,23108.4,23115.6,23347.44,23019.12,23043.6,22158,21021.84,19809.36,18563.04,17627.04,18237.6
20240627,17790.48,17444.16,17278.56,17307.36,17170.56,16158.24,16392.24,17060.4,18643.68,20761.92,21731.76,20540.88,22165.2,21304.8,21407.04,21563.28,21546.72,21641.04,21183.84,20147.04,19092.96,18160.56,17564.4,18018
20240628,16920,16670.88,16588.8,16441.92,16282.8,15822.72,16225.2,16805.52,18151.92,19344.96,19828.08,19761.12,20497.68,20887.92,21384.72,21601.44,21723.12,21687.12,20599.92,19624.32,18702.72,17989.92,17424,17187.12
20240629,16446.96,16248.96,16135.2,15994.08,15906.24,15938.64,16522.56,17224.56,17966.16,18821.52,19679.04,19976.4,20370.96,20965.68,21184.56,21107.52,21026.88,20656.8,20111.76,19481.76,19008.72,18205.92,17459.28,17013.6
20240630,17712,17436.24,17367.12,17392.32,17318.16,16638.48,16984.08,17781.12,18876.24,20296.08,21391.2,20957.04,22278.96,22206.24,22444.56,22628.16,22548.24,22487.76,21974.4,21364.56,20509.2,19280.16,18150.48,18194.4
20240701,18292.32,18206.64,18094.32,17812.08,17601.84,16759.44,17559.36,18733.68,21245.76,23664.96,24863.04,23963.04,25634.16,25604.64,25823.52,25825.68,25709.76,25758,24561.36,23079.6,21626.64,19871.28,18882.72,19032.48
20240702,18691.92,18461.52,18300.96,18102.96,17835.84,17264.16,17792.64,18937.44,21033.36,23325.12,24426.72,24012,25372.8,25628.4,25767.36,25475.04,25108.56,24804.72,23382.72,22130.64,20815.92,19476.72,18483.12,18875.52
20240703,18513.36,18148.32,17936.64,17936.64,17488.8,16770.96,17604,18794.88,20880.72,23149.44,24467.04,23877.36,25142.4,25418.16,25941.6,25752.24,25616.16,25259.76,23841.36,22446.72,20802.24,19419.84,18501.84,18832.32
20240704,18370.8,18058.32,18069.84,18068.4,17555.04,16776,17088.48,18094.32,19890,21487.68,22284,21821.04,23441.04,23505.84,23536.08,23184,23234.4,23083.92,22032,21078.72,20091.6,19195.92,18337.68,18643.68
20240705,17560.8,17505.36,17278.56,17079.84,16908.48,16652.88,17004.24,17486.64,18913.68,20021.04,20233.44,20376.72,21334.32,21517.2,21409.2,21276.72,21304.8,21037.68,20148.48,19477.44,18709.92,18203.76,17557.2,16931.52
20240706,16705.44,16563.6,16452.72,16414.56,16340.4,16221.6,16616.88,17487.36,18033.84,19189.44,19882.08,20210.4,20322,20803.68,21155.04,21170.16,21241.44,21070.08,20216.88,19569.6,19201.68,18483.12,17664.48,17061.84
20240707,17544.96,17377.2,17236.8,17115.84,16777.44,16298.64,16803.36,17766.72,18748.8,19808.64,20734.56,20273.76,21258,21818.16,22033.44,22258.8,21957.12,21986.64,21093.12,20546.64,20118.24,18992.16,18164.88,18123.12
20240708,18123.12,17964.72,17772.48,17632.08,17542.8,17048.16,17632.08,18814.32,20863.44,23343.12,24616.08,24171.12,25745.76,25881.84,26031.6,25569.36,25323.84,25239.6,23775.12,22514.4,21354.48,19776.96,18565.92,18562.32
20240709,18105.12,17868.96,17822.88,17692.56,17354.88,16846.56,17538.48,18776.88,21220.56,23608.8,24876,24685.92,25391.52,25768.8,26267.76,25884,25284.24,24906.96,23517.36,21983.76,20805.12,19412.64,18685.44,18675.36
20240710,18307.44,18169.2,17974.08,17707.68,17424,16798.32,17426.88,18747.36,21064.32,23436,24840.72,24917.76,25609.68,25888.32,26436.24,25983.36,25680.24,25395.12,24017.76,22641.84,21264.48,19972.08,18920.16,18760.32
20240711,18470.88,18283.68,18118.8,17819.28,17564.4,16902,17455.68,18459.36,20089.44,21741.12,22796.64,22183.92,23756.4,23718.24,23943.6,24006.24,23525.28,23479.2,22537.44,21002.4,20044.8,19027.44,18406.08,18271.44
20240712,17429.04,17187.12,16950.24,16992.72,16841.52,16597.44,17011.44,17806.32,18722.88,19998.72,20411.28,20531.52,21339.36,22030.56,22582.08,22209.12,22190.4,21889.44,20981.52,20152.8,19567.44,18629.28,17897.04,17328.24
20240713,16871.76,16740.72,16655.04,16512.48,16396.56,16488,17007.84,17632.08,18369.36,19450.08,20029.68,20539.44,21316.32,21911.04,22247.28,22298.4,22488.48,22231.44,21141.36,20638.08,20246.4,19079.28,18237.6,17375.76
20240714,17639.28,17319.6,17282.88,17215.92,16984.08,16657.2,17081.28,17728.56,19091.52,20671.2,22006.8,21893.04,22634.64,22744.8,23618.16,23572.8,23479.92,23636.88,22846.32,22114.08,21312,20071.44,18979.2,18509.76
20240715,18352.8,18162,18012.96,17813.52,17573.04,17139.6,18087.12,19387.44,21777.84,24609.6,26828.64,26722.8,27415.44,27998.64,28307.52,28090.8,27657.36,27401.04,25475.04,23883.84,22207.68,20527.92,19528.56,19358.64
20240716,18940.32,18563.04,18372.96,18281.52,17936.64,17416.08,17859.6,18953.28,20761.92,23232.24,25107.84,25099.2,26200.8,26251.92,26205.12,25777.44,25358.4,24667.92,23274,22515.84,21336.48,19927.44,19217.52,19189.44
20240717,18044.64,17915.76,17739.36,17575.2,17342.64,17307.36,18098.64,19423.44,21547.44,23783.04,25050.24,25302.24,25738.56,26534.88,26779.68,26347.68,25742.16,25124.4,23674.32,22710.24,21219.12,19769.04,18992.88,18188.64
20240718,18501.84,18286.56,18180.72,18173.52,17787.6,17237.52,17606.16,18888.48,20648.16,23039.28,24583.68,24544.8,25664.4,25408.8,25259.76,24991.92,24702.48,24365.52,23036.4,22062.24,21098.16,19908,18976.32,18899.28
20240719,17807.76,17497.44,17454.96,17476.56,17395.92,17089.2,17468.64,18252.72,19713.6,20983.68,21751.92,22345.2,22891.68,23214.96,23602.32,23623.2,23577.12,23332.32,22317.12,21278.88,20152.8,19285.92,18806.4,18169.2
20240720,17449.2,17372.16,17236.8,17104.32,17093.52,17131.68,17400.96,18200.88,19308.24,21064.32,21687.12,22150.8,22686.48,23424.48,23903.28,23695.2,23968.08,23548.32,22317.12,21518.64,20980.08,19948.32,19085.04,17958.96
20240721,18352.08,18167.76,18066.96,17981.28,17676,17298.72,17891.28,19097.28,20481.12,22816.8,24237.36,24395.04,25189.2,25890.48,26574.48,26369.28,25925.76,25652.16,24351.12,23293.44,22226.4,20654.64,19851.12,19493.28
20240722,19244.88,18902.16,18673.92,18629.28,18314.64,18094.32,19058.4,20552.4,23639.76,27276.48,28945.44,28600.56,29460.24,30216.96,30547.44,30109.68,29281.68,28632.96,26107.92,24519.6,22938.48,21137.76,19725.12,19548
20240723,19067.04,18785.52,18725.04,18606.24,18270,17854.56,18920.16,20484.72,23504.4,27198,28744.56,28307.52,29417.04,29914.56,30044.88,29406.96,28631.52,27827.28,25747.92,24138,22278.96,20697.12,19723.68,19586.16
20240724,18952.56,18840.96,18801.36,18637.2,18254.16,18029.52,19050.48,20823.12,23968.08,27401.04,29187.36,29029.68,29993.04,30669.12,30997.44,30411.36,29607.84,28578.24,25899.12,24463.44,22924.8,21352.32,19793.52,19614.24
20240725,19188.72,18967.68,18774,18659.52,18508.32,18008.64,18636.48,19897.92,22135.68,25209.36,27062.64,27154.8,27964.08,27944.64,28263.6,27915.12,27365.04,26418.24,24334.56,23029.2,21707.28,20495.52,19679.76,19604.16
20240726,18614.88,18379.44,18292.32,18269.28,17933.04,17704.8,18110.88,19437.12,21468.24,23376.96,24207.84,24235.92,24645.6,25104.24,25730.64,25286.4,24706.8,23973.12,22799.52,22022.64,20939.76,20113.92,19159.2,18690.48
20240727,18204.48,18007.2,17922.96,17729.28,17688.96,17658.72,18306.72,19087.2,20282.4,22145.76,22495.68,23059.44,23167.44,24126.48,24477.84,24241.68,24279.84,23945.76,22641.12,22017.6,21283.2,19920.96,19290.24,18531.36
20240728,18727.2,18648.72,18426.24,18246.24,18096.48,17836.56,18432.72,19130.4,21445.2,23638.32,24890.4,24688.08,25331.76,25678.8,26084.16,25905.6,25326.72,25063.92,23536.08,22743.36,21937.68,20714.4,19670.4,19425.6
20240729,19340.64,19040.4,18940.32,18936,18536.4,18363.6,19388.88,21037.68,24523.92,27723.6,29390.4,29037.6,29815.2,30137.04,30600.72,29919.6,29200.32,28861.92,26202.96,24753.6,23110.56,21494.16,20286.72,20152.8
20240730,19704.96,19339.2,19178.64,18936.72,18533.52,18398.16,19381.68,20894.4,24763.68,27987.84,29735.28,29432.88,29904.48,30700.08,31029.84,30818.16,30244.32,29561.76,27056.88,25279.92,23614.56,21944.88,20527.92,20306.16
20240731,19815.12,19547.28,19308.24,19220.4,18895.68,18642.96,19687.68,21590.64,25045.2,27995.04,29581.2,29444.4,30288.96,31065.84,31250.88,30664.8,30107.52,29538,26742.96,25102.8,23793.12,21697.92,20325.6,20294.64
20240801,19782.72,19528.56,19503.36,19497.6,19063.44,18731.52,19351.44,20599.92,23448.96,26127.36,27709.2,27384.48,28088.64,28163.52,27988.56,27582.48,27050.4,26578.08,24768.72,23461.92,22213.44,21081.6,20059.2,20182.32
20240802,19174.32,18987.84,18885.6,18842.4,18630.72,18583.92,19097.28,20093.76,22195.44,23708.88,24017.04,24263.28,24815.52,25191.36,25041.6,24975.36,25068.96,24432.48,23239.44,22474.8,21670.56,20514.24,19663.2,19438.56
20240803,18831.6,18496.8,18503.28,18306,18249.12,18280.08,18999.36,20161.44,22114.08,23645.52,24261.12,24463.44,24654.24,25390.8,25657.2,25817.04,25412.4,24928.56,23472.72,22820.4,22109.04,20941.92,19761.12,19012.32
20240804,19170.72,18949.68,18747.36,18711.36,18501.12,18298.08,19000.08,20165.76,22183.2,24696,26127.36,25761.6,26252.64,26429.76,26911.44,26791.2,26453.52,26143.2,24410.88,23399.28,22499.28,20957.76,20144.16,19679.76
20240805,19517.04,19152.72,18995.76,18943.92,18694.08,18547.2,19558.8,21392.64,25218,28833.12,30128.4,29604.24,30407.04,30889.44,31279.68,30795.84,29879.28,29342.88,26623.44,25038.72,23712.48,22191.84,20725.2,20812.32
20240806,20007.36,19054.08,18910.8,18682.56,18654.48,18701.28,19606.32,21432.24,25091.28,27943.2,29260.8,29382.48,29953.44,30757.68,30625.2,30384,29971.44,29447.28,26791.2,25210.08,23533.2,21628.8,20482.56,20702.16
20240807,20220.48,19981.44,19720.08,19112.4,19144.8,19596.96,20050.56,21571.2,25125.12,28807.2,29811.6,28985.76,30281.76,30394.8,30298.32,30180.24,29880.72,29073.6,26190.72,24503.04,23722.56,22312.8,20665.44,20955.6
20240808,20395.44,20211.12,20072.16,19712.88,19344.24,19792.08,19804.32,21009.6,23468.4,25997.04,27587.52,27387.36,28140.48,28498.32,28549.44,28217.52,27794.16,27039.6,25262.64,23986.08,22685.76,21436.56,20376.72,19918.08
20240809,18959.76,18820.08,18815.04,18686.88,18648,18791.28,19112.4,20211.84,22408.56,23968.08,24752.88,25221.6,25922.16,26427.6,26506.8,25962.48,25849.44,25073.28,23690.88,22994.64,22191.84,21197.52,20108.16,19212.48
20240810,18877.68,18918,18801.36,18559.44,18702,18941.76,19463.04,20651.04,22417.92,23747.76,24492.24,24980.4,24891.84,25610.4,26138.16,25944.48,25801.2,25441.92,24096.24,23353.92,22629.6,21319.92,20491.2,19542.96
20240811,19554.48,19368.72,19445.76,19265.76,19105.2,18974.16,19670.4,21454.56,23523.84,25755.12,26656.56,26462.16,27140.4,27586.08,27868.32,27598.32,27214.56,26804.16,24955.92,23976.72,23219.28,22014.72,20687.04,20300.4
